# Segments csv adapted from original eval_segments provided by audioset
"# num_ytids=Dunno, num_segs=Dunno, num_unique_labels=Dunno, num_positive_labels=Dunno"
"# YTID, start_seconds, end_seconds, positive_labels"
"1E9q1WTgjMI, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r,/t/dd00126"""
"1EOvfEjrODA, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1GTzrvKUsK8, 28.000, 38.000, ""/m/07pbtc8,/m/09x0r"""
"1GlK9CiuIco, 3.000, 13.000, ""/m/07pbtc8"""
"1H01oQbHNUg, 30.000, 40.000, ""/m/07pbtc8"""
"1IO9NJI20-E, 80.000, 90.000, ""/m/07pbtc8,/m/09x0r"""
"1Jo_RkccI-E, 30.000, 40.000, ""/m/07pbtc8"""
"1KcQvwUhsfk, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1Lvi9Gch9SE, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1M6N0LbUplk, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1MDPr4ahpUk, 22.000, 32.000, ""/m/07pbtc8,/m/09x0r"""
"1MMHlvuv3YQ, 30.000, 40.000, ""/m/07pbtc8"""
"1Mrv3THavHE, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1NIVifuIYpw, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1Nio-G4_RQw, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"1O7V1uFVDuw, 30.000, 40.000, ""/m/07pbtc8"""
"1Occr6RFeXE, 0.000, 7.000, ""/m/018w8,/m/07pbtc8,/m/0c1dj"""
"1Psil9MYo04, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1Q4EKw_Sbkk, 0.000, 10.000, ""/m/07pbtc8"""
"1QZTdZY-7Lg, 60.000, 70.000, ""/m/07pbtc8,/m/09x0r"""
"1R53GvXZb7s, 30.000, 40.000, ""/m/07pbtc8"""
"1SSdto2VAq8, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1STVXNsAnxU, 30.000, 40.000, ""/m/07pbtc8"""
"1Shu_DULw4Q, 28.000, 38.000, ""/m/07pbtc8,/m/09x0r"""
"1SiPSIsNVAQ, 30.000, 40.000, ""/m/07pbtc8"""
"1TE3ogiP_KM, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"1ToFSlq5Pf4, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1UKdsFEmXAw, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"1Uwy30p75IE, 10.000, 20.000, ""/m/07pbtc8"""
"1UyJ1w1UDy4, 0.000, 9.000, ""/m/07pbtc8,/m/09x0r"""
"1V0ivClP50Q, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1VsuR6ITAe4, 30.000, 40.000, ""/m/07pbtc8"""
"1WW6jD2kEHw, 320.000, 330.000, ""/m/07pbtc8,/m/09x0r"""
"1Wz176igo-A, 70.000, 80.000, ""/m/04rlf,/m/07pbtc8"""
"1XJMA8ON7so, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1YZ-tr02q74, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1YiqnDJeeAw, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1Z5N1uFQRV4, 30.000, 40.000, ""/m/07pbtc8"""
"1Z7gyLwETZc, 30.000, 40.000, ""/m/07pbtc8"""
"1ZWU95YDVH8, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1_NYtHhpglQ, 30.000, 40.000, ""/m/07pbtc8"""
"1_iRBeS-0nM, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1_uV80FEB78, 0.000, 4.000, ""/m/07pbtc8,/m/09x0r"""
"1_vtHlBEdWk, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1a_IHFaIC3I, 0.000, 8.000, ""/m/07pbtc8"""
"1ahioeszt5Q, 30.000, 40.000, ""/m/07pbtc8"""
"1b311I6P3Ks, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1b5v08if3pc, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"1bZ93vHTa1M, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"1bmfOrxJ8Sg, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1bprWJd75oE, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1bx-V87uHh0, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1csZfeKIXq0, 6.000, 16.000, ""/m/07pbtc8,/m/09x0r"""
"1d_vgEWbiAw, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1dx4NNQwG0o, 30.000, 40.000, ""/m/07pbtc8"""
"1eU7WgY-xpI, 22.000, 32.000, ""/m/07pbtc8"""
"1epJOEequKo, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1fOWWrEd5pU, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1gqMCIjRCss, 30.000, 40.000, ""/m/07pbtc8"""
"1h_deYqMjfg, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"1ht0pf9J6Qk, 10.000, 20.000, ""/m/07pbtc8,/m/09x0r"""
"1irCr5xGQhQ, 20.000, 30.000, ""/m/07pbtc8"""
"1jDfYNF-RY0, 23.000, 33.000, ""/m/07pbtc8,/m/09x0r"""
"1jHErjpu7n0, 22.000, 32.000, ""/m/07pbtc8,/m/09x0r"""
"1jm3gCie0k8, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"1k1T3uo2oRM, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1kgI6ocKVk0, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1lhO18Nn2wg, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1mSHx8QIqrU, 30.000, 40.000, ""/m/07pbtc8"""
"1mYItnSTpps, 12.000, 22.000, ""/m/07pbtc8,/m/09x0r"""
"1mqQZDZcxoY, 30.000, 40.000, ""/m/07pbtc8"""
"1n0njXDNEsQ, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1n6Pexb5Rjo, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1nG4M8X5EVM, 10.000, 20.000, ""/m/07pbtc8,/m/09x0r"""
"1nJBX5e2nfY, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"1nKIN7HkSk4, 28.000, 38.000, ""/m/07pbtc8,/m/09x0r"""
"1omm14ZmtZU, 30.000, 40.000, ""/m/07pbtc8"""
"1oyOLXgzy70, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1pdA-nM5JyE, 20.000, 30.000, ""/m/07pbtc8,/m/09x0r"""
"1qWo_xw4YOg, 30.000, 40.000, ""/m/07pbtc8"""
"1qo_9TH2rBk, 30.000, 40.000, ""/m/07pbtc8"""
"1quHn8wzgY8, 30.000, 40.000, ""/m/07pbtc8"""
"1rI8q5OInl4, 30.000, 40.000, ""/m/07pbtc8"""
"1sIo2ORuiys, 170.000, 180.000, ""/m/07pbtc8,/m/09x0r"""
"1sk9EPt4734, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1t9NT8Hgg-8, 30.000, 40.000, ""/m/07pbtc8"""
"1u9sCb9Q9yY, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1uBQ1iikG2Q, 30.000, 40.000, ""/m/07pbtc8,/m/07yv9,/m/0k4j"""
"1uodgg6hVNc, 0.000, 5.000, ""/m/07pbtc8"""
"1utS6hfgHIg, 110.000, 120.000, ""/m/07pbtc8"""
"1wWBdcwZng0, 30.000, 40.000, ""/m/07pbtc8"""
"1wYXazZG4R8, 4.000, 14.000, ""/m/07pbtc8"""
"1wh78dz42_4, 0.000, 7.000, ""/m/07pbtc8"""
"1wtxpiNEjdI, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1x50pan1DqY, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1xTb-CeCnhA, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1yTbNTz0JEo, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"1yhjQykRmY0, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1yysn7rHdp4, 4.000, 14.000, ""/m/07pbtc8"""
"1zak--ix8Mw, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1zjWADp4JLE, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"1zyQzv020G0, 90.000, 100.000, ""/m/07pbtc8"""
"2-ChFqEzp7I, 21.000, 31.000, ""/m/07pbtc8,/m/09x0r"""
"2-HKjufdrc8, 16.000, 26.000, ""/m/07pbtc8,/m/09x0r"""
"2-Sfpum5C1M, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2-SqsQNZVkM, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"205tFwVPrJA, 30.000, 40.000, ""/m/07pbtc8"""
"20O8Jmq-DsY, 10.000, 20.000, ""/m/07pbtc8"""
"20wyazAOgV8, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"216t05xB5uE, 30.000, 40.000, ""/m/07pbtc8"""
"220-E8CcMg0, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2202r7QHu20, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"22E4h6cqPvY, 30.000, 40.000, ""/m/07pbtc8"""
"22IjAMoL1PE, 5.000, 15.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"22WztS7opOc, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"22qjgS5QEOg, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"23_v0HNovhA, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"23c_ALuCxX8, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"24bYCFoOBAw, 30.000, 40.000, ""/m/07pbtc8"""
"24eNtjGnFJM, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"24vZ7Th3npI, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"254JRSXSsCI, 140.000, 150.000, ""/m/07pbtc8,/m/09x0r,/t/dd00129"""
"25MebsiZNnI, 13.000, 23.000, ""/m/07pbtc8,/m/09x0r"""
"25Y6rBlJlvA, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"25dp9XHZzrs, 30.000, 40.000, ""/m/07pbtc8"""
"26T5VGEtqFg, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"26klEnXzeUE, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"27cjj7ossd8, 10.000, 20.000, ""/m/07pbtc8"""
"28dkDJbq6Pc, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"29udrcT9xtA, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2AC499CFHRY, 30.000, 40.000, ""/m/07pbtc8"""
"2AdLg2xspek, 30.000, 40.000, ""/m/07pbtc8"""
"2Av-N51AsfA, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2B7o49-DnhA, 30.000, 40.000, ""/m/07pbtc8"""
"2BamxmQamR4, 0.000, 5.000, ""/m/07pbtc8"""
"2BoXKSkQ33k, 50.000, 60.000, ""/m/015p6,/m/07pbtc8,/m/09b5t,/m/09x0r,/m/0ch8v"""
"2C4JEfzUsFY, 30.000, 40.000, ""/m/07pbtc8"""
"2CMdPVBfm_I, 22.000, 32.000, ""/m/07pbtc8,/m/09x0r"""
"2DZWGbuc1HA, 30.000, 40.000, ""/m/07pbtc8"""
"2DvVhq-7C44, 12.000, 22.000, ""/m/07pbtc8"""
"2EAHVf0MmOg, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"2ED0-tb-1OQ, 30.000, 40.000, ""/m/04rlf,/m/06h7j,/m/07pbtc8,/m/09x0r"""
"2EUEfmRC4dA, 30.000, 40.000, ""/m/07pbtc8"""
"2FWPjomcgbE, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"2FccuV13ATg, 30.000, 40.000, ""/m/07pbtc8"""
"2GRdrwROx2Y, 30.000, 40.000, ""/m/06d_3,/m/07pbtc8,/m/07yv9,/m/09x0r"""
"2HeSxoRqUEY, 70.000, 80.000, ""/m/07pbtc8"""
"2HvpMaBHEfo, 30.000, 40.000, ""/m/07pbtc8"""
"2I1S96YudMk, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2I60f29IC6c, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2I8tyxSUYrg, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2IQtHrcMwak, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2JEE2LKRt3I, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"2KGEdf_dtag, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"2Lzmv9GExHs, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2ML_jZ3jlMg, 6.000, 16.000, ""/m/07pbtc8,/m/09x0r"""
"2MiC1fNqWH0, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2My8bMbaIFA, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"2NUc9fRLLGA, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2ONn5YAAE24, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"2O_AVQdf22s, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2O_sNnApwbc, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2OntWf2hdFo, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"2OxDbAlXKs0, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2PLneLz79Ys, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2PPnjG0o42Q, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2Q3pDwODaaw, 27.000, 37.000, ""/m/07pbtc8"""
"2QpEkZyrEeU, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2ReIfv682_s, 30.000, 40.000, ""/m/07pbtc8"""
"2RwOsjbsmQM, 30.000, 40.000, ""/m/07pbtc8"""
"2Rwmoff7oSU, 160.000, 170.000, ""/m/07pbtc8"""
"2SKxcb818Ww, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"2Sa8ZtMo1RQ, 16.000, 26.000, ""/m/07pbtc8,/m/09x0r"""
"2SiG7kjKRxE, 30.000, 40.000, ""/m/07pbtc8"""
"2SszVYJl_5M, 0.000, 4.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"2T6w1aPGb6c, 30.000, 40.000, ""/m/07pbtc8"""
"2TtMSJn3m00, 30.000, 40.000, ""/m/07pbtc8"""
"2U9j6BMzCgI, 25.000, 35.000, ""/m/07pbtc8"""
"2UO9Q0YaXRY, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2VZge2V2mkk, 30.000, 40.000, ""/m/07pbtc8"""
"2WPwKigBCTI, 23.000, 33.000, ""/m/07pbtc8"""
"2W_VrEmhWtA, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2XSAosXVu5Y, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2YKWINi2fys, 30.000, 40.000, ""/m/07pbtc8"""
"2YdHHBaVXL4, 30.000, 40.000, ""/m/07pbtc8"""
"2Z4THg6VA1A, 10.000, 20.000, ""/m/07pbtc8"""
"2ZRwEFpr3KQ, 29.000, 39.000, ""/m/04rlf,/m/07pbtc8"""
"2ZhGKlctnVA, 28.000, 38.000, ""/m/07pbtc8,/m/09x0r"""
"2_QIxGsEIzM, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"2aaRt1_z2OI, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2bZCAK3PH2o, 30.000, 40.000, ""/m/07pbtc8"""
"2cHg3K2K6Hw, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2cnCEbUmVCc, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"2d7BuU5Pr6g, 30.000, 40.000, ""/m/07pbtc8"""
"2di_lGe98G4, 3.000, 13.000, ""/m/07pbtc8,/m/09x0r"""
"2fQewjZRCvQ, 30.000, 40.000, ""/m/07pbtc8"""
"2grvG-cAa9I, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2hSeK18uk-U, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"2h_KRQiZR-E, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"2he1efNmT_c, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2hg6NcJdew4, 14.000, 24.000, ""/m/07pbtc8,/m/09x0r"""
"2hiemR0YsdI, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2hvhwNjjmos, 30.000, 40.000, ""/m/07pbtc8"""
"2ikhShL4Mzk, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2jLwx27aH_Q, 30.000, 40.000, ""/m/07pbtc8"""
"2jvs_ZyDJx4, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2kHKofwWh3M, 2.000, 12.000, ""/m/07pbtc8,/m/09x0r"""
"2l6RhXgJ53Q, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"2lDl0QyogaI, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2mHHFW4jDSE, 30.000, 40.000, ""/m/07pbtc8"""
"2meFLrr0fXA, 30.000, 40.000, ""/m/07pbtc8"""
"2mg_rHcIJBQ, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2nAxLOiEeR0, 0.000, 8.000, ""/m/07pbtc8,/m/09x0r"""
"2nzZW3n4NNw, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"2o08IeJ_ULk, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2oUzpwK6WlY, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"2okIFtIFR_E, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"2ou-C3tQOco, 20.000, 30.000, ""/m/07pbtc8,/m/09x0r"""
"2ozOv9jrLCw, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"2qtFJz0Cpn8, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2quFqRZKqQ8, 370.000, 380.000, ""/m/07pbtc8,/t/dd00129"""
"2r8eDztGt7Q, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2rWnLQGuIdI, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"2s-itDymnag, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2sTDsYsur4A, 30.000, 40.000, ""/m/07pbtc8"""
"2smErMxKX4M, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2tbhV5KBPbg, 30.000, 40.000, ""/m/07pbtc8"""
"2thsNDqOH-E, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2tta0Gb6-r0, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"2vmkiYq8M98, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2vpjrOFhyic, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2wzUmr0idBo, 30.000, 40.000, ""/m/07pbtc8"""
"2xPDia12Yq4, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"2xRLazcekmA, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2xd-w73FEho, 30.000, 40.000, ""/m/07pbtc8"""
"2xekWIJOJ04, 140.000, 150.000, ""/m/07pbtc8"""
"2xunPePOBMk, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2yZsvAi2MFk, 27.000, 37.000, ""/m/07pbtc8,/m/09x0r"""
"2yeFX_5v4qA, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"2zWEojd4nOM, 30.000, 40.000, ""/m/07pbtc8"""
"3-7RuopGT7c, 14.000, 24.000, ""/m/07pbtc8,/m/09x0r"""
"3-9IVRpP0AI, 0.000, 10.000, ""/m/07pbtc8,/m/09x0r"""
"3-RY_GVa9mQ, 0.000, 6.000, ""/m/07pbtc8"""
"3-_XLRxF1Wg, 220.000, 230.000, ""/m/07pbtc8,/m/09x0r"""
"30Kuxak9HNQ, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8"""
"30TJTj_nrZU, 30.000, 40.000, ""/m/07pbtc8"""
"30pT__dBXQI, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"328KWClfe8U, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"32jliWwQ7Ds, 30.000, 40.000, ""/m/07pbtc8"""
"32x5OU8Ps9c, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"32zDmqzFI7k, 0.000, 8.000, ""/m/07pbtc8,/m/09x0r"""
"333KIOx2wbQ, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"34790TxFEN8, 230.000, 240.000, ""/m/07pbtc8,/m/09x0r,/t/dd00129"""
"34hR70tH9zQ, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"36fj2DgCQko, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"387-ckUQack, 30.000, 40.000, ""/m/07pbtc8"""
"39ehQvtUxQM, 10.000, 20.000, ""/m/07pbtc8"""
"3CkSpuZzYqE, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"3H0_V4mK-ic, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"3H8yGcnW10U, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"3HM5eWNe11g, 10.000, 20.000, ""/m/07pbtc8"""
"3IzDSH4R9n4, 10.000, 20.000, ""/m/07pbtc8"""
"3J2noi-mqf0, 40.000, 50.000, ""/m/07pbtc8,/m/09x0r"""
"3NQZY8nluCw, 0.000, 10.000, ""/m/07pbtc8"""
"3RzhHkGlIzQ, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/09x0r"""
"3SIaV16xO1E, 30.000, 40.000, ""/m/07pbtc8"""
"3UMPtTNznfQ, 20.000, 30.000, ""/m/07pbtc8,/m/09x0r,/t/dd00129"""
"3ZjZmwwmsSk, 0.000, 6.000, ""/m/07pbtc8"""
"3cJo6edNae0, 90.000, 100.000, ""/m/07pbtc8"""
"3e9dyRyl60o, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"3iUFXHpdp-w, 360.000, 370.000, ""/m/07pbtc8"""
"3ixcZSeB5YQ, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"3lrnIaZLziY, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"3sZmy1EBciw, 250.000, 260.000, ""/m/07pbtc8,/m/09x0r"""
"3wTyO3SqpjQ, 20.000, 30.000, ""/m/06h7j,/m/07pbtc8,/m/09x0r"""
"4-H8rdBnwgE, 40.000, 50.000, ""/m/068hy,/m/07pbtc8,/m/0bt9lr,/m/0jbk"""
"45Da73-gT4U, 30.000, 40.000, ""/m/07pbtc8"""
"4BQ8Q3PT8zk, 340.000, 350.000, ""/m/07pbtc8,/m/09x0r"""
"4IYZO7bdYFw, 0.000, 5.000, ""/m/07pbtc8"""
"4Mon1huNP9U, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"4RWOcGZyXwE, 18.000, 28.000, ""/m/07pbtc8"""
"4SdQfvmj2Pk, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"4U_Ny50ZoaE, 30.000, 40.000, ""/m/07pbtc8,/m/07qmpdm"""
"4jVtuAwykxM, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r,/t/dd00128"""
"4joZZL17RUM, 190.000, 200.000, ""/m/032s66,/m/07pbtc8"""
"4kRM2ovqvYc, 30.000, 40.000, ""/m/07pbtc8"""
"4muU1IZF1kw, 130.000, 140.000, ""/m/07pbtc8"""
"4ouXu6wHB1k, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"4uNjD4lmGpo, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"4we5EbY4Bf8, 250.000, 260.000, ""/m/07pbtc8,/m/09x0r"""
"59mgzia96XQ, 50.000, 60.000, ""/m/07pbtc8"""
"5APJOXwwGO0, 28.000, 38.000, ""/m/07pbtc8,/m/07pggtn"""
"5EJVdUceKlQ, 30.000, 40.000, ""/m/0155w,/m/04rlf,/m/07pbtc8,/m/09x0r"""
"5F_bVzhLGEo, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"5Fjqa_83enY, 250.000, 260.000, ""/m/06h7j,/m/07pbtc8,/m/09x0r"""
"5XeqIC3wMcc, 120.000, 130.000, ""/m/07pbtc8,/m/09x0r"""
"5aI26gZfvQE, 140.000, 150.000, ""/m/07pbtc8,/t/dd00129"""
"5b4Ipk0x9pM, 80.000, 90.000, ""/m/07pbtc8,/m/09x0r,/t/dd00129"""
"5bAxwhKaeQk, 17.000, 27.000, ""/m/07pbtc8"""
"5cbbiBPwZXI, 30.000, 40.000, ""/m/04rlf,/m/07pbtc8,/m/07qfr4h,/m/09x0r"""
"5cud296Q6AM, 0.000, 10.000, ""/m/07pbtc8,/m/09x0r"""
"5fNMkskpG10, 40.000, 50.000, ""/m/07pbtc8,/t/dd00129"""
"5jFv4R7sRmo, 500.000, 510.000, ""/m/07pbtc8,/m/09x0r,/m/0jbk"""
"5pdf2dAxvfo, 60.000, 70.000, ""/m/07pbtc8,/t/dd00129"""
"5rDKV463xHY, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"5uFsq8z_LdA, 350.000, 360.000, ""/m/07pbtc8,/m/09x0r"""
"5vB82pLzadM, 40.000, 50.000, ""/m/07pbtc8"""
"61uZjtPsKig, 30.000, 40.000, ""/m/07pbtc8"""
"65PrnfFRhE0, 30.000, 40.000, ""/m/07pbtc8,/m/09x0r"""
"6AoIDJ0NuWI, 5.000, 15.000, ""/m/07pbtc8,/m/09x0r"""
"6S6tbx7tzHo, 160.000, 170.000, ""/m/07pbtc8,/m/09x0r"""
"6Tp2V99CN6s, 0.000, 10.000, ""/m/015p6,/m/04rlf,/m/07pbtc8,/m/09ddx"""
"6U--rFrTgVE, 0.000, 10.000, ""/m/07pbtc8,/m/09x0r"""
"6V6ykO6b_BI, 30.000, 40.000, ""/m/07pbtc8,/m/07qwyj0"""
"6WT0qjbK4qo, 30.000, 40.000, ""/m/014zdl,/m/07pbtc8,/m/07qsvvw,/m/09x0r"""
"6aMRn5Ylg4Q, 460.000, 470.000, ""/m/07pbtc8,/m/09x0r"""
"6iaiMIrrDO4, 30.000, 40.000, ""/m/07pbtc8,/m/07rv9rh,/m/09x0r,/m/0jbk"""
"6ljUstUkw64, 360.000, 370.000, ""/m/07pbtc8"""
"6oAc5nas0DU, 30.000, 40.000, ""/m/07pbtc8"""
"6oTGO73EkyY, 180.000, 190.000, ""/m/07pbtc8,/m/09x0r"""
"6s2prszuWS4, 30.000, 40.000, ""/m/07pbtc8"""
